id,loan_pred,loan_prob
62364,0,0.0774
62365,0,0.0205
62366,0,0.3177
62367,0,0.0174
62368,0,0.013
62369,0,0.0415
62370,1,0.9929
62371,0,0.1065
62372,0,0.0155
62373,0,0.3033
62374,0,0.001
62375,0,0.0019
62376,0,0.4981
62377,0,0.0085
62378,0,0.2144
62379,0,0.016
62380,0,0.0017
62381,0,0.0052
62382,1,0.9754
62383,0,0.0144
62384,0,1e-04
62385,0,0.0179
62386,0,0.039
62387,1,0.9843
62388,1,0.6916
62389,0,0.0028
62390,0,0.0002
62391,1,0.997
62392,0,0.0092
62393,0,0.0182
62394,0,0.0056
62395,0,0.0118
62396,0,0.1242
62397,0,0.0029
62398,0,0.0163
62399,0,0.0007
62400,0,0.1697
62401,0,0.0084
62402,0,0.0126
62403,0,0.006
62404,0,0.2427
62405,0,0.0126
62406,0,0.0068
62407,0,0.0418
62408,0,0.0206
62409,0,0.0443
62410,0,0.0307
62411,0,0.0562
62412,0,0.0034
62413,0,0.273
62414,0,0.002
62415,0,0.005
62416,0,0.0026
62417,0,0.0566
62418,0,0.0005
62419,0,0.0022
62420,0,0.0717
62421,0,0.0022
62422,0,0.0256
62423,0,0.0083
62424,0,1e-04
62425,0,0.0286
62426,0,0.0455
62427,0,0.0015
62428,0,0.009
62429,0,0.0025
62430,0,0.1196
62431,1,0.8631
62432,0,0.0584
62433,0,0.0247
62434,0,0.0017
62435,0,0.0031
62436,0,0.0446
62437,0,0.0007
62438,0,0.0108
62439,0,0.016
62440,1,0.9873
62441,0,0.0659
62442,0,0.0009
62443,0,0.0003
62444,0,0.0231
62445,0,0.0306
62446,0,0.0541
62447,0,0.0011
62448,1,0.9069
62449,0,0.0063
62450,0,0.0191
62451,0,0.005
62452,0,0.029
62453,0,0.0452
62454,0,0.0638
62455,1,0.9301
62456,0,0.0083
62457,0,0.0009
62458,0,0.0078
62459,0,0.0026
62460,0,0.004
62461,0,0.1703
62462,0,0.0012
62463,1,0.9354
62464,1,0.9333
62465,1,0.9591
62466,0,0.1524
62467,0,0.0353
62468,0,0.2136
62469,1,0.9924
62470,0,0.0075
62471,0,0.3371
62472,0,0.0132
62473,0,0.0091
62474,0,0.0035
62475,1,0.9943
62476,0,0.0543
62477,1,0.7604
62478,0,0.3381
62479,0,0.0258
62480,0,0.005
62481,0,0.0589
62482,0,0.3089
62483,0,0.0399
62484,0,0.0021
62485,0,0.0115
62486,0,0.0006
62487,0,0.0084
62488,0,0.0011
62489,0,0.0105
62490,0,0.0084
62491,0,0.0923
62492,0,0.0469
62493,0,0.0368
62494,0,0.1128
62495,1,0.9797
62496,0,0.0041
62497,0,0.0143
62498,0,0.0042
62499,0,0.0022
62500,0,0.0026
62501,0,0.0358
62502,1,0.9882
62503,0,0.0021
62504,1,0.9681
62505,0,0.0041
62506,0,0.003
62507,0,0.0269
62508,0,0.0183
62509,0,0.083
62510,0,0.1087
62511,0,0.1487
62512,0,0.0218
62513,0,0.022
62514,1,0.6361
62515,0,0.0007
62516,0,0.0614
62517,0,0.0009
62518,0,0.0016
62519,1,0.9841
62520,0,0.004
62521,0,0.0033
62522,0,0.0169
62523,0,0.0054
62524,0,0.0085
62525,0,0.0331
62526,1,0.9813
62527,0,0.0189
62528,1,0.9933
62529,0,0.0079
62530,0,0.0079
62531,0,0.0309
62532,0,0.0241
62533,0,0.0224
62534,0,0.0264
62535,1,0.9885
62536,0,0.0158
62537,0,0.0017
62538,1,0.9954
62539,0,0.002
62540,0,0.2317
62541,1,0.5523
62542,0,0.012
62543,0,0.0116
62544,0,0.0039
62545,0,0.0045
62546,0,0.1543
62547,0,0.4137
62548,0,1e-04
62549,0,0.0055
62550,0,0.119
62551,0,0.0081
62552,1,0.9921
62553,0,0.0332
62554,0,0.0063
62555,0,0.0037
62556,0,0.002
62557,0,0.0366
62558,0,0.0079
62559,0,0.0092
62560,0,0.0974
62561,0,0.0312
62562,0,0.0009
62563,0,0.0018
62564,0,0.063
62565,0,0.2076
62566,0,0.0154
62567,0,0.0012
62568,0,0.0645
62569,0,0.0002
62570,0,0.0715
62571,0,0.0186
62572,0,0.0004
62573,0,0.0071
62574,0,0.0019
62575,0,0.0379
62576,0,0.0395
62577,0,0.0059
62578,0,0.0447
62579,0,0.0696
62580,0,0.0081
62581,0,0.1075
62582,0,0.1217
62583,0,0.0017
62584,1,0.9612
62585,0,0.0348
62586,1,0.9717
62587,0,0.0205
62588,0,0.009
62589,0,0.0028
62590,0,0.0005
62591,0,0.1173
62592,0,0.0064
62593,0,0.004
62594,1,0.9986
62595,0,0.0231
62596,0,0.0787
62597,0,0.0095
62598,0,0.0245
62599,0,0.0037
62600,0,0.0175
62601,0,0.0045
62602,0,0.0315
62603,1,0.9142
62604,0,0.033
62605,0,0.0473
62606,1,0.9041
62607,0,0.0947
62608,0,0.1897
62609,1,0.9978
62610,0,0.0067
62611,0,0.0008
62612,0,0.0002
62613,0,0.0304
62614,1,0.9802
62615,0,0.0013
62616,0,0.0049
62617,1,0.9993
62618,0,0.0
62619,0,0.0897
62620,1,0.7936
62621,0,0.0003
62622,0,0.0116
62623,0,0.1157
62624,0,0.0909
62625,0,0.0221
62626,0,0.0108
62627,1,0.8317
62628,0,0.001
62629,0,0.0954
62630,0,0.174
62631,0,0.0575
62632,0,0.0148
62633,0,0.019
62634,0,0.0374
62635,0,0.0051
62636,0,0.0204
62637,1,0.9937
62638,0,0.0532
62639,0,0.0779
62640,0,0.0199
62641,0,0.007
62642,0,0.2403
62643,0,0.013
62644,0,0.022
62645,1,0.9882
62646,0,0.1333
62647,0,0.0015
62648,0,0.0722
62649,0,0.0119
62650,0,0.0039
62651,0,0.0051
62652,0,0.0043
62653,0,1e-04
62654,0,0.0174
62655,0,0.3921
62656,0,0.0041
62657,0,0.0657
62658,0,0.0066
62659,0,0.0023
62660,0,0.0016
62661,0,1e-04
62662,0,0.0085
62663,1,0.9978
62664,0,0.0467
62665,0,0.0176
62666,1,0.957
62667,0,0.0007
62668,0,0.06
62669,0,0.0681
62670,0,0.0051
62671,0,0.0442
62672,0,0.0104
62673,0,0.0065
62674,0,0.0013
62675,0,0.0077
62676,0,0.0257
62677,0,0.1404
62678,0,0.0036
62679,0,0.0107
62680,0,0.0404
62681,0,0.0081
62682,0,0.0173
62683,0,0.0265
62684,0,0.0006
62685,0,0.0363
62686,0,0.1558
62687,1,0.9933
62688,0,0.0244
62689,0,0.0062
62690,0,0.0376
62691,1,0.9896
62692,0,0.0117
62693,1,0.9393
62694,0,0.001
62695,0,0.1816
62696,1,0.9975
62697,0,0.0024
62698,0,0.444
62699,0,0.0992
62700,0,0.0135
62701,0,0.0004
62702,0,0.0133
62703,1,0.9188
62704,0,0.0041
62705,0,0.0005
62706,1,0.9582
62707,1,0.9866
62708,0,0.0288
62709,0,0.0584
62710,0,0.0027
62711,0,0.4282
62712,0,0.0012
62713,1,0.9941
62714,0,0.0094
62715,1,0.9665
62716,0,0.0008
62717,0,0.0003
62718,1,0.9845
62719,0,0.004
62720,0,0.0015
62721,0,0.0064
62722,0,0.0051
62723,0,0.0011
62724,0,0.0012
62725,0,0.0013
62726,0,0.0064
62727,0,0.003
62728,0,0.0008
62729,0,0.1566
62730,1,0.9944
62731,0,0.0266
62732,1,0.9121
62733,0,0.1945
62734,0,0.0185
62735,0,0.0036
62736,0,0.0297
62737,0,0.0056
62738,0,0.0122
62739,0,0.0045
62740,0,0.0123
62741,0,0.0244
62742,0,0.0722
62743,1,0.9693
62744,0,0.0079
62745,0,0.0019
62746,0,0.001
62747,0,0.0514
62748,0,0.0085
62749,0,0.1444
62750,0,0.0143
62751,1,0.9876
62752,0,0.0131
62753,0,0.0013
62754,1,0.9883
62755,0,0.1761
62756,0,0.0209
62757,0,0.0054
62758,0,0.0061
62759,0,0.0126
62760,1,0.9868
62761,0,0.1824
62762,0,0.0059
62763,0,0.0009
62764,0,0.0676
62765,0,0.0003
62766,0,0.0075
62767,0,0.0245
62768,0,0.006
62769,0,0.0952
62770,0,0.002
62771,0,0.0041
62772,0,0.001
62773,0,0.075
62774,0,0.0332
62775,0,0.0055
62776,0,0.031
62777,0,0.0093
62778,0,0.0199
62779,0,0.0952
62780,0,0.0196
62781,0,0.0041
62782,0,0.0094
62783,1,0.9674
62784,1,0.8808
62785,0,0.0209
62786,0,0.0028
62787,0,0.0587
62788,0,0.1609
62789,0,0.0083
62790,0,0.0227
62791,0,0.009
62792,0,0.0
62793,0,0.0444
62794,0,0.0532
62795,0,0.0091
62796,0,0.0222
62797,0,0.3112
62798,0,0.1251
62799,1,0.9909
62800,1,0.987
62801,0,0.023
62802,0,0.0961
62803,0,0.0007
62804,0,0.0317
62805,0,0.0024
62806,1,0.9177
62807,0,0.0016
62808,0,0.0037
62809,0,0.0005
62810,0,0.0076
62811,0,0.0031
62812,0,0.0444
62813,0,0.0072
62814,0,0.0049
62815,1,0.9673
62816,0,0.1205
62817,0,0.0012
62818,0,0.0032
62819,0,0.008
62820,0,0.0079
62821,1,0.9945
62822,0,0.0661
62823,0,0.0189
62824,1,0.9793
62825,1,0.9832
62826,0,0.0135
62827,0,0.0484
62828,0,0.0277
62829,0,0.0047
62830,0,0.0067
62831,0,0.0506
62832,0,0.0059
62833,0,0.0815
62834,0,0.001
62835,0,0.0002
62836,0,0.0128
62837,0,0.0037
62838,0,0.0015
62839,0,0.1388
62840,0,0.0315
62841,0,0.0157
62842,0,0.4711
62843,1,0.5244
62844,1,0.9688
62845,0,0.0744
62846,0,0.1698
62847,0,0.0004
62848,0,0.0148
62849,0,0.012
62850,0,0.0016
62851,0,0.019
62852,1,0.9519
62853,0,0.1217
62854,0,0.0526
62855,0,0.1192
62856,0,0.0026
62857,0,0.0193
62858,0,0.0066
62859,1,0.9719
62860,0,0.0718
62861,1,0.507
62862,0,0.2978
62863,0,0.0002
62864,0,0.0009
62865,0,0.0275
62866,0,0.4379
62867,0,0.0053
62868,0,0.0512
62869,0,0.1446
62870,0,0.0537
62871,0,0.0129
62872,0,0.0018
62873,0,0.0024
62874,0,0.0005
62875,0,0.0046
62876,0,0.0025
62877,1,0.9672
62878,0,0.0377
62879,0,0.0325
62880,0,0.0062
62881,0,0.0832
62882,0,0.0057
62883,0,0.4385
62884,0,0.0412
62885,0,0.0076
62886,0,0.0042
62887,0,0.0018
62888,0,0.0008
62889,0,0.0463
62890,0,0.0068
62891,1,0.9928
62892,0,0.0536
62893,1,0.9881
62894,0,0.0084
62895,0,0.0119
62896,0,0.0006
62897,0,0.0273
62898,0,0.0068
62899,0,0.003
62900,0,0.0579
62901,0,0.009
62902,1,0.98
62903,0,0.0088
62904,0,0.0134
62905,0,0.0387
62906,0,0.0036
62907,0,0.0121
62908,0,0.0048
62909,0,0.1171
62910,0,0.0167
62911,0,0.037
62912,0,0.0034
62913,0,0.1528
62914,1,0.9675
62915,0,0.0199
62916,0,0.0175
62917,0,0.0118
62918,0,0.0279
62919,0,1e-04
62920,0,0.0014
62921,0,0.0798
62922,0,0.0003
62923,0,0.0092
62924,1,0.9672
62925,0,0.0695
62926,0,0.0234
62927,0,0.0021
62928,1,0.9958
62929,0,0.0081
62930,1,0.9881
62931,0,0.0006
62932,0,0.0065
62933,0,0.0474
62934,0,0.1856
62935,0,0.0027
62936,1,0.8855
62937,0,0.0049
62938,0,0.0003
62939,0,0.0004
62940,1,0.9534
62941,0,0.0107
62942,0,0.0041
62943,0,0.3545
62944,0,0.0063
62945,0,0.098
62946,0,0.0065
62947,0,0.0139
62948,0,0.0071
62949,0,0.1603
62950,1,0.9639
62951,0,0.0149
62952,0,0.1253
62953,0,0.005
62954,0,0.0022
62955,0,1e-04
62956,0,0.001
62957,0,1e-04
62958,0,0.0037
62959,0,0.0092
62960,1,0.8316
62961,0,0.0224
62962,0,0.0492
62963,0,0.0118
62964,0,0.053
62965,0,0.0007
62966,0,0.0475
62967,1,0.9188
62968,0,0.1262
62969,0,0.1015
62970,0,0.0132
62971,0,0.0164
62972,0,0.0265
62973,0,0.1292
62974,0,0.0078
62975,0,0.0746
62976,0,0.01
62977,0,0.0012
62978,1,0.7406
62979,0,0.1269
62980,0,0.0051
62981,1,0.9823
62982,0,0.0153
62983,0,0.0237
62984,0,0.0027
62985,0,0.0053
62986,1,0.9627
62987,0,0.0005
62988,0,0.0036
62989,0,0.1051
62990,0,0.0109
62991,0,0.1432
62992,0,0.0059
62993,0,0.0175
62994,0,0.0099
62995,0,0.4559
62996,0,0.0155
62997,0,0.1386
62998,0,0.0252
62999,0,0.0138
63000,0,0.0021
63001,0,0.0048
63002,0,0.0037
63003,0,0.0026
63004,0,0.0205
63005,0,0.0331
63006,0,0.0892
63007,0,0.0056
63008,0,0.0192
63009,0,0.0003
63010,0,0.0196
63011,0,0.0023
63012,0,0.0018
63013,0,0.0153
63014,0,0.0094
63015,0,0.0015
63016,0,0.0023
63017,0,0.0211
63018,0,0.0041
63019,0,0.0022
63020,1,0.9735
63021,0,0.0592
63022,0,0.0234
63023,0,0.0029
63024,0,1e-04
63025,0,0.0087
63026,1,0.9894
63027,1,0.9913
63028,0,0.1525
63029,1,0.963
63030,0,0.0009
63031,0,0.1197
63032,0,0.1356
63033,0,0.0058
63034,0,0.0571
63035,0,0.0572
63036,0,0.0005
63037,0,0.04
63038,0,0.0003
63039,0,0.0003
63040,0,0.0013
63041,1,0.9901
63042,0,0.0011
63043,0,0.011
63044,0,0.1533
63045,0,0.0002
63046,0,0.0058
63047,0,0.112
63048,0,0.0643
63049,0,0.1515
63050,1,0.9968
63051,0,0.0057
63052,0,0.117
63053,0,0.0002
63054,0,0.0004
63055,0,0.0023
63056,0,0.0186
63057,0,0.002
63058,0,0.0016
63059,1,0.9937
63060,0,0.003
63061,0,0.0002
63062,0,0.0181
63063,0,0.0075
63064,0,0.0084
63065,0,0.0009
63066,0,0.0091
63067,0,0.0106
63068,0,0.0358
63069,0,0.001
63070,0,0.0787
63071,1,0.9989
63072,0,0.0056
63073,0,0.1254
63074,1,0.5496
63075,0,0.0047
63076,0,0.0201
63077,0,0.0017
63078,0,0.0204
63079,0,0.0587
63080,0,0.01
63081,0,0.0063
63082,0,0.0072
63083,0,0.0215
63084,0,0.0328
63085,0,0.0509
63086,1,0.9938
63087,0,0.0068
63088,0,0.0071
63089,0,0.2689
63090,0,0.0426
63091,0,0.0573
63092,0,0.0284
63093,0,0.0385
63094,0,0.0105
63095,0,0.0003
63096,0,0.0815
63097,0,0.0365
63098,0,0.0273
63099,1,0.9917
63100,0,0.0092
63101,0,0.0089
63102,0,0.0627
63103,0,0.0004
63104,0,0.0024
63105,0,0.0169
63106,0,0.0054
63107,0,0.0035
63108,1,0.5824
63109,0,0.0021
63110,0,0.0494
63111,1,0.5996
63112,1,0.9946
63113,0,0.0121
63114,0,0.0113
63115,0,0.0725
63116,0,0.1182
63117,0,0.0054
63118,0,0.0178
63119,0,0.2318
63120,0,0.0003
63121,0,0.0089
63122,0,0.0185
63123,1,0.6317
63124,0,0.0021
63125,0,0.0183
63126,0,0.0151
63127,0,0.078
63128,0,0.0562
63129,0,0.0021
63130,0,0.016
63131,0,0.0093
63132,0,0.0108
63133,1,0.9332
63134,1,0.996
63135,0,0.0048
63136,1,0.9819
63137,0,0.1947
63138,0,0.0488
63139,0,0.0005
63140,1,0.8969
63141,0,0.013
63142,0,0.0879
63143,0,0.0098
63144,0,0.0084
63145,0,0.0325
63146,0,0.0009
63147,0,0.0864
63148,0,0.0205
63149,0,0.0155
63150,1,0.9736
63151,0,0.0004
63152,1,0.9876
63153,1,0.9977
63154,0,0.065
63155,0,0.033
63156,0,0.0088
63157,0,0.0009
63158,0,0.1112
63159,0,0.0134
63160,0,0.0124
63161,0,0.0355
63162,0,0.0058
63163,0,0.0077
63164,0,0.0036
63165,0,0.0024
63166,0,0.0106
63167,0,0.0008
63168,0,0.0364
63169,0,0.0043
63170,0,0.0455
63171,0,0.0048
63172,0,0.0029
63173,1,0.8686
63174,0,0.0396
63175,0,0.0013
63176,0,0.0113
63177,0,0.2988
63178,0,0.0066
63179,0,0.0399
63180,0,0.0012
63181,0,0.0985
63182,0,0.0012
63183,0,0.0008
63184,0,0.0012
63185,0,0.0713
63186,0,0.0025
63187,0,0.0103
63188,0,0.0098
63189,0,0.1193
63190,0,0.3068
63191,0,0.0406
63192,0,0.0491
63193,0,0.0853
63194,0,0.0002
63195,0,0.0524
63196,1,0.9877
63197,0,0.0089
63198,0,0.1795
63199,0,0.0034
63200,0,0.0043
63201,0,0.0498
63202,0,0.0057
63203,0,0.0075
63204,0,0.0363
63205,0,0.0294
63206,0,0.2171
63207,0,0.3355
63208,0,0.0038
63209,0,0.0113
63210,1,0.8532
63211,0,0.016
63212,0,0.0947
63213,0,0.1362
63214,0,0.0214
63215,0,0.3402
63216,0,0.0017
63217,0,0.0331
63218,0,0.024
63219,1,0.982
63220,0,0.0656
63221,1,0.9869
63222,0,0.0265
63223,0,0.0179
63224,0,0.0003
63225,0,0.0581
63226,0,0.0104
63227,0,0.0032
63228,0,0.0016
63229,0,0.0134
63230,0,0.0688
63231,0,0.0244
63232,1,0.9202
63233,0,0.0126
63234,0,0.0602
63235,0,0.0133
63236,0,0.0012
63237,0,0.0041
63238,0,0.0569
63239,0,0.0108
63240,1,0.9843
63241,0,0.0026
63242,0,0.0103
63243,0,0.0127
63244,0,0.0743
63245,0,0.0025
63246,0,0.0101
63247,0,0.1026
63248,1,0.9842
63249,0,0.0003
63250,0,0.0016
63251,0,0.0355
63252,0,0.0454
63253,0,0.0513
63254,0,0.0022
63255,0,0.0044
63256,1,0.9781
63257,0,0.0012
63258,0,0.0449
63259,0,0.0055
63260,0,0.003
63261,1,0.6202
63262,0,0.2337
63263,0,0.0919
63264,0,0.0213
63265,0,0.0164
63266,0,0.0005
63267,1,0.994
63268,0,0.0358
63269,0,0.0028
63270,0,0.0135
63271,0,0.0031
63272,0,0.012
63273,0,0.0109
63274,0,0.0764
63275,0,0.0123
63276,0,0.005
63277,0,0.0179
63278,0,0.1035
63279,0,0.0175
63280,0,0.0392
63281,0,0.007
63282,0,0.0028
63283,0,0.4578
63284,0,0.0571
63285,1,0.9721
63286,0,0.0053
63287,0,1e-04
63288,1,0.9826
63289,0,0.0069
63290,0,0.0187
63291,0,0.0077
63292,0,0.309
63293,0,0.008
63294,0,0.0169
63295,0,0.0145
63296,1,0.9717
63297,0,0.0073
63298,0,0.0111
63299,0,0.0057
63300,0,0.119
63301,0,0.0061
63302,0,0.0003
63303,0,0.3461
63304,0,0.0785
63305,1,0.9575
63306,0,1e-04
63307,0,0.0031
63308,0,0.016
63309,0,0.0054
63310,0,0.0037
63311,0,0.0036
63312,0,0.0233
63313,0,0.0006
63314,1,0.9947
63315,0,0.0217
63316,0,0.0002
63317,0,0.2617
63318,0,0.0291
63319,0,0.0048
63320,1,0.9773
63321,1,0.9854
63322,0,0.1842
63323,0,0.0129
63324,0,0.0015
63325,0,0.014
63326,0,0.2255
63327,0,0.0111
63328,0,0.0607
63329,0,0.0005
63330,0,0.0025
63331,0,0.0045
63332,0,0.013
63333,0,0.0014
63334,0,0.0391
63335,0,0.3035
63336,0,0.0867
63337,1,0.9975
63338,0,0.0555
63339,0,0.0309
63340,0,0.0146
63341,0,0.3459
63342,0,0.1709
63343,0,0.0042
63344,0,0.046
63345,0,0.0627
63346,0,0.018
63347,0,0.0714
63348,1,0.8258
63349,1,0.6851
63350,1,0.9678
63351,0,0.0242
63352,0,0.0056
63353,0,0.012
63354,0,0.0006
63355,0,0.0014
63356,0,0.0118
63357,0,0.0067
63358,0,0.0103
63359,0,0.0044
63360,0,0.0049
63361,0,0.0005
63362,0,0.001
63363,0,0.0096
63364,0,0.0281
63365,1,0.9011
63366,1,0.6447
63367,0,0.0061
63368,1,0.6178
63369,0,0.1024
63370,0,0.0282
63371,0,0.0168
63372,1,0.9189
63373,1,0.8405
63374,0,0.0037
63375,0,0.0547
63376,0,0.0117
63377,0,0.0046
63378,0,0.0135
63379,0,1e-04
63380,0,0.0167
63381,0,0.0043
63382,0,0.009
63383,0,0.0263
63384,0,0.0412
63385,0,0.0004
63386,0,0.0815
63387,0,0.0413
63388,0,0.0305
63389,0,0.0489
63390,0,0.0783
63391,0,0.0553
63392,1,0.8657
63393,0,0.0114
63394,0,0.0039
63395,1,0.8339
63396,0,0.0014
63397,0,0.0452
63398,0,0.0085
63399,0,0.008
63400,1,0.9918
63401,0,0.006
63402,0,0.0224
63403,1,0.8892
63404,0,0.058
63405,1,0.9908
63406,0,0.0002
63407,0,0.0017
63408,0,0.0432
63409,0,0.0082
63410,0,0.0069
63411,0,0.0016
63412,0,0.025
63413,0,0.0026
63414,0,0.2019
63415,0,0.0197
63416,0,0.2265
63417,0,0.0941
63418,0,0.0036
63419,0,0.0382
63420,0,0.0024
63421,0,0.0832
63422,0,0.0033
63423,0,0.0107
63424,0,0.0002
63425,0,0.235
63426,0,0.0106
63427,0,0.0082
63428,0,0.0016
63429,0,0.0013
63430,0,0.0285
63431,0,1e-04
63432,0,0.0075
63433,0,0.0152
63434,0,0.0152
63435,0,0.0123
63436,0,0.0686
63437,0,0.0205
63438,0,0.0002
63439,0,0.0687
63440,0,0.0136
63441,0,0.0058
63442,0,0.0968
63443,0,0.002
63444,0,0.015
63445,0,0.0124
63446,1,0.9891
63447,0,0.0268
63448,0,0.0331
63449,0,0.023
63450,0,0.0006
63451,0,0.003
63452,0,0.0136
63453,0,0.0741
63454,1,0.9563
63455,0,0.0677
63456,0,0.0009
63457,0,0.0086
63458,0,0.0096
63459,0,0.0156
63460,0,0.0171
63461,0,0.0233
63462,0,0.045
63463,0,0.0245
63464,0,0.0105
63465,0,0.002
63466,0,0.0299
63467,0,0.0073
63468,0,0.0003
63469,0,0.0154
63470,0,0.0045
63471,0,0.0099
63472,0,0.0005
63473,0,0.1233
63474,0,0.0144
63475,1,0.6347
63476,0,0.0479
63477,0,0.0212
63478,0,0.0051
63479,0,0.1999
63480,0,0.003
63481,0,0.0029
63482,0,0.0215
63483,0,0.0274
63484,0,0.0433
63485,0,0.0007
63486,0,0.1073
63487,0,0.3477
63488,1,0.9395
63489,0,0.0014
63490,0,0.064
63491,0,0.0058
63492,0,0.0033
63493,0,0.0008
63494,1,0.636
63495,0,0.0018
63496,0,0.0024
63497,0,0.005
63498,0,0.0184
63499,1,0.9499
63500,0,0.084
63501,0,0.038
63502,1,0.9764
63503,1,0.9362
63504,0,0.0026
63505,1,0.9909
63506,0,1e-04
63507,0,0.0784
63508,0,0.0451
63509,0,0.0028
63510,0,0.0004
63511,0,0.0153
63512,1,0.9939
63513,0,0.005
63514,1,0.9313
63515,0,0.135
63516,0,0.0428
63517,0,0.0136
63518,0,0.0019
63519,0,0.0243
63520,0,0.0263
63521,0,0.0198
63522,0,0.0365
63523,0,0.1324
63524,0,0.1596
63525,1,0.7668
63526,0,0.0085
63527,0,0.0321
63528,0,0.0098
63529,0,0.0148
63530,0,0.0003
63531,0,0.0264
63532,0,0.1357
63533,0,0.2087
63534,0,0.0084
63535,0,0.0036
63536,0,0.01
63537,0,0.0821
63538,0,0.0353
63539,0,0.3375
63540,0,0.0514
63541,0,0.0366
63542,0,0.002
63543,0,0.1537
63544,0,0.0072
63545,0,0.0191
63546,0,0.0015
63547,0,0.0308
63548,0,0.0101
63549,0,0.0017
63550,0,0.0992
63551,0,0.0253
63552,0,0.005
63553,0,0.0297
63554,0,0.0186
63555,0,0.0529
63556,0,0.0254
63557,0,0.2924
63558,0,0.0038
63559,0,0.0146
63560,0,0.0405
63561,1,0.9588
63562,0,0.0003
63563,1,0.9936
63564,0,0.0021
63565,0,0.0249
63566,0,0.0282
63567,1,0.9865
63568,0,0.0063
63569,0,0.0014
63570,1,0.9873
63571,0,0.0354
63572,0,0.0043
63573,0,0.0177
63574,0,0.0161
63575,0,0.0438
63576,0,0.0296
63577,0,0.0261
63578,1,0.9863
63579,0,0.0
63580,0,0.0074
63581,0,0.0004
63582,0,0.0237
63583,0,0.018
63584,0,0.031
63585,0,0.007
63586,0,0.0048
63587,0,0.0114
63588,0,0.152
63589,0,0.2542
63590,0,0.0144
63591,0,0.0049
63592,0,0.0097
63593,0,0.0253
63594,0,0.0038
63595,0,0.0165
63596,0,0.0078
63597,0,0.0155
63598,1,0.9926
63599,0,0.1864
63600,1,0.8601
63601,1,0.9944
63602,1,0.9877
63603,0,0.0171
63604,0,0.0222
63605,0,0.0608
63606,1,0.9277
63607,0,0.0135
63608,1,0.9966
63609,0,0.0904
63610,0,0.007
63611,0,0.0017
63612,0,0.0396
63613,0,0.0411
63614,0,0.002
63615,0,0.0045
63616,0,1e-04
63617,0,0.2041
63618,0,0.0642
63619,0,0.0005
63620,1,0.8469
63621,0,0.0806
63622,1,0.9944
63623,0,0.106
63624,0,0.0756
63625,0,0.0388
63626,0,0.003
63627,0,0.0071
63628,1,0.9679
63629,0,0.0083
63630,0,0.0009
63631,0,0.0568
63632,0,0.0046
63633,0,0.0044
63634,0,0.0057
63635,0,0.0757
63636,0,0.0906
63637,0,0.0341
63638,0,0.0812
63639,0,0.0636
63640,0,0.2434
63641,0,0.006
63642,0,0.0101
63643,0,0.0067
63644,0,0.0135
63645,0,0.0034
63646,0,0.0002
63647,0,0.127
63648,0,0.0307
63649,0,0.0077
63650,1,0.9875
63651,0,0.0221
63652,0,0.0027
63653,0,0.0323
63654,0,0.0043
63655,0,0.468
63656,0,0.0002
63657,0,0.1639
63658,0,0.0022
63659,0,0.0014
63660,0,0.0163
63661,0,0.2024
63662,0,0.0402
63663,0,0.0116
63664,0,0.0657
63665,0,0.0061
63666,0,0.0092
63667,0,0.0717
63668,0,0.0073
63669,0,0.0023
63670,0,0.054
63671,0,0.2842
63672,0,0.0647
63673,0,0.0065
63674,0,0.0084
63675,0,0.0051
63676,0,0.0038
63677,0,0.1148
63678,0,0.0421
63679,0,0.0023
63680,1,0.934
63681,0,0.0118
63682,0,0.0329
63683,0,0.0118
63684,0,0.0122
63685,0,0.2071
63686,0,0.0006
63687,0,0.0045
63688,0,0.0171
63689,0,0.2479
63690,1,0.8849
63691,0,0.3149
63692,0,0.0133
63693,0,0.0065
63694,0,0.0044
63695,0,0.1209
63696,0,0.1132
63697,0,0.0032
63698,0,0.0051
63699,0,0.0022
63700,0,0.0039
63701,0,0.0015
63702,0,0.0356
63703,0,0.0781
63704,0,0.0008
63705,0,0.0336
63706,0,0.031
63707,0,0.0041
63708,0,1e-04
63709,0,0.0502
63710,0,0.1343
63711,0,0.2474
63712,0,0.1139
63713,1,0.8626
63714,0,0.0119
63715,0,0.0091
63716,0,0.0072
63717,0,0.0049
63718,0,0.0013
63719,0,0.0181
63720,0,0.0035
63721,0,0.0206
63722,0,0.0655
63723,0,0.011
63724,0,0.0782
63725,1,0.8469
63726,0,0.0199
63727,1,0.9917
63728,0,0.004
63729,0,0.0023
63730,0,0.0131
63731,0,0.0198
63732,0,0.4714
63733,0,0.0026
63734,0,0.0266
63735,0,0.0041
63736,0,0.0597
63737,1,0.5041
63738,0,0.0233
63739,0,0.0277
63740,0,0.0002
63741,0,0.14
63742,0,0.1506
63743,0,0.034
63744,0,0.065
63745,1,0.9801
63746,0,0.0426
63747,0,0.0347
63748,0,0.0607
63749,0,0.0013
63750,0,0.0061
63751,1,0.9726
63752,0,0.0028
63753,0,0.0517
63754,0,0.291
63755,0,0.0291
63756,0,0.2014
63757,0,0.011
63758,0,0.0013
63759,0,0.1145
63760,0,0.0451
63761,0,0.1049
63762,1,0.9514
63763,0,0.0339
63764,0,0.0602
63765,0,0.0073
63766,1,0.989
63767,0,0.0179
63768,0,0.1227
63769,0,0.0514
63770,0,0.0101
63771,0,0.0439
63772,0,0.0106
63773,0,0.0025
63774,0,0.0233
63775,0,0.0037
